title,word,count,pvalue,more_or_less,in_corpus_count,in_corpus_pvalue,in_corpus,in_benchmark_count,in_benchmark_pvalue,in_benchmark
Cities of Words,undermining,1,0.09845345149838554,More,,,,,,
Cities of Words,roland,1,0.09845345149838554,More,1.0,0.4231784765877853,More,,,
Cities of Words,ayacht,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,misfortuneemerson,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,derivative,1,0.09845345149838554,More,4.0,0.20287818035905475,More,,,
Cities of Words,whywhat,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,heayf,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,televisio,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,date,1,0.09845345149838554,More,9.0,0.2075474987516794,More,5.0,0.1754535138675245,More
Cities of Words,hunted,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,lumps,1,0.09845345149838554,More,1.0,0.10420560147199688,More,1.0,0.12660506311008612,More
Cities of Words,spectaculars,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,translators,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,quences,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,becauseprojected,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,budington,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,viz,1,0.09845345149838554,More,2.0,0.04386286197124992,More,10.0,0.0006758193927236696,More
Cities of Words,stowaways,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,rudely,1,0.09845345149838554,More,2.0,0.14211733476253843,More,,,
Cities of Words,painperhaps,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,trading,1,0.09845345149838554,More,2.0,0.14211733476253843,More,,,
Cities of Words,inconsiderateness,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,misrecognition,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,pindar,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,repellant,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,torok,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,canonically,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,catastrophically,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,media,1,0.09845345149838554,More,3.0,0.4855229322736151,Less,,,
Cities of Words,invisiblethe,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,keith,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,chose,1,0.09845345149838554,More,,,,,,
Cities of Words,programs,1,0.09845345149838554,More,6.0,0.07057032626408287,More,,,
Cities of Words,differt,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,restates,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,jay,1,0.09845345149838554,More,1.0,0.44211661625861853,Less,,,
Cities of Words,ludgment,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,accusomed,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,stitch,1,0.09845345149838554,More,2.0,0.020942648352444405,More,,,
Cities of Words,corresponds,1,0.09845345149838554,More,,,,7.0,0.4083961866538713,More
Cities of Words,poster,1,0.09845345149838554,More,,,,1.0,0.06544396884929818,More
Cities of Words,favoritism,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,lib,1,0.09845345149838554,More,2.0,0.020942648352444405,More,,,
Cities of Words,insider,1,0.09845345149838554,More,2.0,0.04386286197124992,More,,,
Cities of Words,refugee,1,0.09845345149838554,More,2.0,0.020942648352444405,More,,,
Cities of Words,conan,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,barring,1,0.09845345149838554,More,4.0,0.00469761276784543,More,3.0,0.012477866932554768,More
Cities of Words,envisions,1,0.09845345149838554,More,,,,,,
Cities of Words,topos,1,0.09845345149838554,More,4.0,0.00469761276784543,More,,,
Cities of Words,oyerhead,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,editing,1,0.09845345149838554,More,10.0,0.0017275422683421173,More,,,
Cities of Words,scarlett,1,0.09845345149838554,More,2.0,0.020942648352444405,More,,,
Cities of Words,coordinating,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,detriment,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,charactersmanners,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,stirrings,1,0.09845345149838554,More,2.0,0.07263763696598734,More,,,
Cities of Words,inactive,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,conspirary,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,menschen,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,pitiable,1,0.09845345149838554,More,1.0,0.2811720574564851,More,1.0,0.06544396884929818,More
Cities of Words,diving,1,0.09845345149838554,More,3.0,0.029486271326693625,More,,,
Cities of Words,hem,1,0.09845345149838554,More,,,,0.0,0.28588790199578945,Less
Cities of Words,consignment,1,0.09845345149838554,More,2.0,0.04386286197124992,More,,,
Cities of Words,chanced,1,0.09845345149838554,More,1.0,0.35607806899038197,More,,,
Cities of Words,fulfillment,1,0.09845345149838554,More,3.0,0.2014162365274386,More,0.0,0.3059079529064808,Less
Cities of Words,musicals,1,0.09845345149838554,More,,,,,,
Cities of Words,sungor,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,sojourner,1,0.09845345149838554,More,2.0,0.18057735025562704,More,,,
Cities of Words,daniell,1,0.09845345149838554,More,2.0,0.020942648352444405,More,,,
Cities of Words,barery,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,crippled,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,mervyn,1,0.09845345149838554,More,2.0,0.04386286197124992,More,,,
Cities of Words,invaluable,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,friendless,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,hurst,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,ronald,1,0.09845345149838554,More,3.0,0.12279464978675325,More,,,
Cities of Words,mile,1,0.09845345149838554,More,3.0,0.09967252396707771,More,,,
Cities of Words,scriptwriter,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,paterson,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,misinformation,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,ships,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,putters,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,metaphysicalized,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,niment,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,pbilosophical,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,hippolytus,1,0.09845345149838554,More,14.0,0.001407769690103404,More,,,
Cities of Words,universalizations,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,translaion,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,grandfather,1,0.09845345149838554,More,6.0,0.08104052444905775,More,,,
Cities of Words,prophecy,1,0.09845345149838554,More,2.0,0.0698781476196226,Less,,,
Cities of Words,norry,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,improbably,1,0.09845345149838554,More,2.0,0.04386286197124992,More,,,
Cities of Words,wronging,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,requiringtwo,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,secrecy,1,0.09845345149838554,More,3.0,0.3478955058818817,More,1.0,0.09654191307227236,More
Cities of Words,jews,1,0.09845345149838554,More,5.0,0.44915696396884963,More,5.0,0.4356939672549948,More
Cities of Words,ban,1,0.09845345149838554,More,1.0,0.10420560147199688,More,2.0,0.22016697033011276,More
Cities of Words,controversy,1,0.09845345149838554,More,1.0,0.44211661625861853,Less,,,
Cities of Words,mysteriousness,1,0.09845345149838554,More,1.0,0.4832866620747728,More,,,
Cities of Words,earthshaking,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,trolley,1,0.09845345149838554,More,1.0,0.4231784765877853,More,,,
Cities of Words,godt,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,valuation,1,0.09845345149838554,More,2.0,0.07263763696598734,More,1.0,0.4374711263981236,More
Cities of Words,crew,1,0.09845345149838554,More,2.0,0.14211733476253843,More,,,
Cities of Words,darstellungis,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,compaaion,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,rousseats,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,specialeffects,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,swallowed,1,0.09845345149838554,More,2.0,0.2607091384895476,More,,,
Cities of Words,voyaga,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,loel,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,divest,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,dunking,1,0.09845345149838554,More,2.0,0.07263763696598734,More,,,
Cities of Words,erty,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,purchased,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,archetypal,1,0.09845345149838554,More,1.0,0.35607806899038197,More,,,
Cities of Words,utilitariania,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,bargained,1,0.09845345149838554,More,2.0,0.10579794262547235,More,,,
Cities of Words,mourn,1,0.09845345149838554,More,1.0,0.4112269501410072,Less,,,
Cities of Words,statements,1,0.09845345149838554,More,14.0,0.08432592474165004,Less,,,
Cities of Words,credits,1,0.09845345149838554,More,1.0,0.35607806899038197,More,1.0,0.15566785175500875,More
Cities of Words,manb,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,lago,1,0.09845345149838554,More,1.0,0.12262697563468054,Less,,,
Cities of Words,poke,1,0.09845345149838554,More,1.0,0.35607806899038197,More,,,
Cities of Words,conspiracy,1,0.09845345149838554,More,5.0,0.21783609135419188,More,,,
Cities of Words,abiding,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,invisiblyin,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,bearable,1,0.09845345149838554,More,2.0,0.38043402343613403,More,,,
Cities of Words,fir,1,0.09845345149838554,More,2.0,0.04386286197124992,More,0.0,0.035070470502261065,Less
Cities of Words,architectonic,1,0.09845345149838554,More,1.0,0.2811720574564851,More,,,
Cities of Words,lplay,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,churches,1,0.09845345149838554,More,1.0,0.4832866620747728,More,,,
Cities of Words,operas,1,0.09845345149838554,More,3.0,0.3775242581196969,More,,,
Cities of Words,expressedindependently,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,cider,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,regimented,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,murray,1,0.09845345149838554,More,1.0,0.19755244268260647,More,2.0,0.07257131473984747,More
Cities of Words,decisiveness,1,0.09845345149838554,More,1.0,0.35607806899038197,More,,,
Cities of Words,firm,1,0.09845345149838554,More,2.0,0.41867702108630017,More,,,
Cities of Words,exaggerated,1,0.09845345149838554,More,,,,,,
Cities of Words,reprinted,1,0.09845345149838554,More,10.0,0.038504684252431226,More,15.0,0.0004225148209164827,More
Cities of Words,fourier,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,pitiless,1,0.09845345149838554,More,1.0,0.19755244268260647,More,,,
Cities of Words,monstrousness,1,0.09845345149838554,More,3.0,0.12279464978675325,More,,,
Cities of Words,pathos,1,0.09845345149838554,More,3.0,0.44100698040332076,Less,,,
Cities of Words,nondismissive,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,solstice,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,whichall,1,0.09845345149838554,More,1.0,0.10420560147199688,More,,,
Cities of Words,aristotle,20,0.0991936159191508,More,26.0,0.06373367761361935,More,39.0,0.07841593733103927,More
Cities of Words,.,450,3.9976834328281196e-14,Less,5064.0,2.6603001731927753e-40,Less,3491.0,0.020243626719890315,Less
Cities of Words,he,78,1.580788209867113e-06,Less,975.0,5.80866443417992e-06,Less,412.0,0.009197896153185725,Less
Cities of Words,her,101,1.0958320245324971e-05,Less,492.0,0.003980293132560784,Less,28.0,0.22700739467651038,Less
Cities of Words,to,608,2.399514079087007e-05,Less,5218.0,1.4334550052101913e-34,Less,1893.0,1.5633321401588467e-51,Less
Cities of Words,words,18,0.0002121587964649342,Less,223.0,0.07242321674411822,Less,72.0,0.042576243881153046,More
Cities of Words,she,74,0.0010283809874159888,Less,288.0,0.004657572533823036,Less,,,
Cities of Words,text,2,0.00158392977804973,Less,57.0,0.4485673539397269,Less,9.0,0.18081402611622252,More
Cities of Words,asks,2,0.0018808274314282179,Less,15.0,8.021276716460303e-05,Less,2.0,0.3838515239365032,Less
Cities of Words,him,32,0.002018992772708244,Less,286.0,0.018212231262358654,Less,68.0,0.06069443985471406,Less
Cities of Words,that,348,0.0020869728204635,Less,3220.0,7.782997061160941e-17,Less,1372.0,5.0522604784494595e-42,Less
Cities of Words,then,11,0.002450131807174998,Less,254.0,2.1827610168835884e-05,Less,105.0,2.6108999918507326e-05,Less
Cities of Words,deeds,5,0.004191435148307644,Less,7.0,0.0030109393786218793,Less,0.0,0.4148279277776473,Less
Cities of Words,shows,1,0.004855554184386604,Less,23.0,0.0044798424479818725,Less,13.0,0.40045276226451054,Less
Cities of Words,gregory,1,0.005827963997853441,Less,6.0,0.0432146507294057,Less,3.0,0.43982831942606965,More
Cities of Words,women,3,0.006767624016976154,Less,42.0,0.04387928956004611,Less,3.0,0.3775244147796255,Less
Cities of Words,conversation,4,0.008030668064324294,Less,31.0,0.0019883220268792803,Less,3.0,0.49986521301885084,More
Cities of Words,after,8,0.00828366647354875,Less,137.0,0.1453632403745067,Less,33.0,0.09123433357648743,Less
Cities of Words,erry,1,0.009172303863908033,Less,1.0,0.006379895357897652,Less,,,
Cities of Words,tells,2,0.009283477785298705,Less,18.0,0.14786667118743793,Less,,,
Cities of Words,different,2,0.009283477785298705,Less,97.0,0.3694266970949792,More,113.0,0.034682964723263,More
Cities of Words,give,2,0.010076538403107682,Less,52.0,0.0017945469741720548,Less,28.0,0.004059759487862122,Less
Cities of Words,become,3,0.010711044975740172,Less,75.0,0.10178733400926174,Less,13.0,0.2200492303116241,Less
Cities of Words,recognize,2,0.013953001545177394,Less,26.0,0.005458888450768026,Less,8.0,0.019226823909753443,Less
Cities of Words,city,1,0.01717403240691076,Less,21.0,0.21590771096866562,Less,11.0,0.1964025937910581,More
Cities of Words,goes,2,0.017763151088280034,Less,41.0,0.2791166668151105,Less,8.0,0.013168530165143329,Less
Cities of Words,door,1,0.01876834876908053,Less,22.0,0.4541713619102557,Less,9.0,0.009085497172496978,More
Cities of Words,but,79,0.01992787906836977,Less,854.0,4.84638532583389e-14,Less,339.0,1.3401388354963342e-18,Less
Cities of Words,paula,2,0.020836675359795935,Less,9.0,0.03755595720073488,Less,,,
Cities of Words,hildy,3,0.02254589593857644,Less,7.0,0.012488393975910415,Less,,,
Cities of Words,society,13,0.02320394278862719,Less,60.0,0.007193473638657828,Less,10.0,0.03943998348359748,Less
Cities of Words,",",1339,0.025828218928862813,Less,13260.0,1.2103026701382704e-09,More,7369.0,7.699075479388571e-17,More
Cities of Words,makes,4,0.02639435140393485,Less,80.0,0.43247603689666847,Less,27.0,0.007857435899465774,Less
Cities of Words,laurel,2,0.026414631434186337,Less,5.0,0.013417424109370038,Less,,,
Cities of Words,way,19,0.027408907289136662,Less,322.0,0.10646130325479608,Less,127.0,0.035116929069617386,Less
Cities of Words,comes,2,0.028570549953055236,Less,47.0,0.1201829717256829,Less,7.0,0.004428321474855953,Less
Cities of Words,the,1180,0.0289603609731144,Less,9977.0,8.587404233083074e-20,Less,4344.0,5.712852960953545e-43,Less
Cities of Words,saying,9,0.029064049220489108,Less,139.0,0.41273930226174704,Less,33.0,0.14888917788639766,Less
Cities of Words,answer,2,0.030892629493244266,Less,43.0,2.410519576637471e-08,Less,21.0,0.008922363674629775,Less
Cities of Words,camera,2,0.030892629493244266,Less,34.0,0.09604678938635557,Less,,,
Cities of Words,demand,1,0.03470408238790791,Less,26.0,0.23378225148335055,Less,1.0,0.023357464070598747,Less
Cities of Words,has,58,0.03536121319603668,Less,422.0,4.296187451754641e-05,Less,160.0,5.5013630094984296e-08,Less
Cities of Words,and,409,0.03632449757063363,Less,3727.0,5.8320741221395695e-09,Less,1805.0,8.595963246413462e-06,Less
Cities of Words,can,48,0.03807326384343385,Less,502.0,2.0845113540864718e-08,Less,268.0,2.599573260955893e-18,Less
Cities of Words,these,21,0.039485695652420806,Less,218.0,1.515028177099417e-09,Less,87.0,4.3187353755787697e-10,Less
Cities of Words,marriage,8,0.04102893035120676,Less,78.0,0.48114613397351924,More,6.0,0.09578217748778395,More
Cities of Words,them,30,0.04182200400819221,Less,292.0,2.8218411376185893e-05,Less,99.0,0.0009463013091585064,Less
Cities of Words,into,20,0.04187551239347521,Less,203.0,0.006447565945548084,Less,78.0,0.026649978113535817,Less
Cities of Words,perfectionism,7,0.04202982344144211,Less,19.0,0.008383943125716452,Less,,,
Cities of Words,each,17,0.042494201600843176,Less,110.0,3.0254483751509118e-05,Less,35.0,6.564263418749891e-05,Less
Cities of Words,while,4,0.04482805472268645,Less,73.0,0.053566905944592666,Less,13.0,2.877731681272056e-05,Less
Cities of Words,next,1,0.04901320349114987,Less,34.0,0.3308707916272883,Less,17.0,0.08792863660814627,More
Cities of Words,lisa,2,0.04902044541785072,Less,4.0,0.047273603009745827,Less,,,
Cities of Words,charlotte,4,0.05099587555646187,Less,18.0,0.46605083387477936,Less,,,
Cities of Words,before,8,0.05336503652264043,Less,112.0,0.11678817098357497,Less,35.0,0.14902052653616116,More
Cities of Words,look,1,0.05338964238130758,Less,50.0,0.429111341680897,More,15.0,0.13653872970334024,Less
Cities of Words,much,4,0.057924995692310584,Less,114.0,0.41906126497186125,Less,56.0,0.1902733587271669,Less
Cities of Words,desire,4,0.057924995692310584,Less,43.0,0.4203287580963497,Less,11.0,0.1352144607904765,Less
Cities of Words,begin,1,0.05813735730779288,Less,21.0,0.0006387509722205459,Less,4.0,0.24348715777279756,Less
Cities of Words,seen,2,0.06144241523913791,Less,50.0,0.22933545607309547,Less,28.0,0.4132806707163802,More
Cities of Words,make,8,0.06224735686854094,Less,120.0,0.020602114771976758,Less,53.0,0.001158114502037691,Less
Cities of Words,culture,5,0.06505114251899106,Less,70.0,0.07683697271390655,More,4.0,0.05721555264171885,Less
Cities of Words,means,8,0.06548279009972728,Less,132.0,0.28180262513221094,Less,56.0,0.31827611497560265,More
Cities of Words,general,2,0.0661933058485374,Less,39.0,0.008729513389685901,Less,53.0,9.175097294468567e-05,Less
Cities of Words,accordingly,1,0.06886406927910681,Less,22.0,0.06152000861872533,Less,0.0,0.10357826421093462,Less
Cities of Words,moral,30,0.06945605956855477,Less,112.0,0.007603328044004528,Less,58.0,9.005975790195908e-06,Less
Cities of Words,night,6,0.07095717904250703,Less,43.0,0.12469599991778765,Less,1.0,0.4069057821753779,Less
Cities of Words,utilitarian,1,0.08144746247125435,Less,7.0,0.33410863549541786,Less,1.0,0.3464605578387748,Less
Cities of Words,find,10,0.08231548041605999,Less,109.0,0.0009444268247896689,Less,12.0,0.0008297538970993565,Less
Cities of Words,we,81,0.09069349638364368,Less,927.0,2.286767018781969e-05,Less,506.0,1.7522971334617885e-18,Less
Cities of Words,they,48,0.09105987698927329,Less,401.0,0.0004725086635077429,Less,202.0,0.000287376316215952,Less
Cities of Words,stefan,1,0.09617369652111646,Less,4.0,0.22449435171794915,Less,,,
Cities of Words,simply,3,0.09652574148910936,Less,40.0,0.01041461713407962,Less,23.0,0.012904777895266976,Less
Conditions Handsome and Unhandsome,wagner,1,0.0,More,2.0,0.4052354360685164,Less,1.0,0.15566785175500875,More
Conditions Handsome and Unhandsome,p.,43,6.769862184727617e-12,More,381.0,6.361016541277547e-93,More,200.0,7.450816827462185e-49,More
Conditions Handsome and Unhandsome,e.g.,11,6.80244975459358e-07,More,161.0,1.0986906833769352e-65,More,43.0,2.3569511143745615e-20,More
Conditions Handsome and Unhandsome,cf,10,1.0049562760556587e-06,More,80.0,5.044893252974698e-47,More,81.0,4.758351229720036e-69,More
Conditions Handsome and Unhandsome,?,70,2.4410760398556738e-06,More,1173.0,8.182352310614758e-21,More,316.0,8.842938718037916e-16,More
Conditions Handsome and Unhandsome,sec,7,4.174187474660865e-05,More,12.0,1.874713630366802e-07,More,9.0,0.03296143793801649,More
Conditions Handsome and Unhandsome,or,133,4.40048592557348e-05,More,2531.0,8.093447953886383e-48,More,1380.0,8.762535660442785e-162,More
Conditions Handsome and Unhandsome,ibid,4,0.00014500959997792876,More,43.0,4.3155017884208626e-35,More,101.0,8.005860455010723e-95,More
Conditions Handsome and Unhandsome,re,8,0.00019625820312320808,More,35.0,5.612597237813224e-05,More,23.0,3.719611933247663e-12,Less
Conditions Handsome and Unhandsome,scholar,15,0.00021793045782920073,More,28.0,7.381132125359497e-06,More,,,
Conditions Handsome and Unhandsome,investigations,20,0.0009786437022405946,More,136.0,1.0655395954925405e-10,More,18.0,0.0011317618181657407,More
Conditions Handsome and Unhandsome,psychoanalysis,4,0.0018963413865222857,More,24.0,0.08919694387778204,More,,,
Conditions Handsome and Unhandsome,cp,4,0.0018963413865222857,More,29.0,2.1403279439513975e-18,More,10.0,2.2930064961867693e-07,More
Conditions Handsome and Unhandsome,educator,5,0.0040125162868932165,More,6.0,0.030566459350427625,More,,,
Conditions Handsome and Unhandsome,system,4,0.004188540200457171,More,18.0,0.24826299987045475,More,30.0,0.00874892216344523,Less
Conditions Handsome and Unhandsome,i.e.,4,0.004188540200457171,More,94.0,1.733117666626752e-23,More,29.0,4.279035312080058e-16,More
Conditions Handsome and Unhandsome,theory,20,0.004359744026235439,More,82.0,0.03481241035757031,More,103.0,0.3328445283246911,Less
Conditions Handsome and Unhandsome,see,16,0.004824471109122723,More,188.0,0.06405466467233306,More,384.0,2.0230463631993113e-62,More
Conditions Handsome and Unhandsome,american,16,0.005623219946983215,More,80.0,0.07222768884523814,More,1.0,0.07609082796833586,Less
Conditions Handsome and Unhandsome,self,25,0.006495712192745533,More,55.0,0.06301298095415436,More,7.0,0.011697344576520345,Less
Conditions Handsome and Unhandsome,licensing,3,0.007064079516348085,More,3.0,0.004691192468064216,More,,,
Conditions Handsome and Unhandsome,refer,3,0.007064079516348085,More,14.0,0.14474392491074453,More,20.0,0.39190485896645827,More
Conditions Handsome and Unhandsome,perverse,3,0.007064079516348085,More,9.0,0.15822118531364512,More,,,
Conditions Handsome and Unhandsome,para,3,0.007064079516348085,More,4.0,0.007987310880805759,More,0.0,0.4148279277776473,Less
Conditions Handsome and Unhandsome,basing,3,0.007064079516348085,More,4.0,0.0024692930045156557,More,,,
Conditions Handsome and Unhandsome,chap,3,0.007064079516348085,More,21.0,1.1399183679764849e-12,More,5.0,0.01654453562644622,More
Conditions Handsome and Unhandsome,freud,6,0.007190646235513909,More,76.0,0.022382504435157484,More,4.0,0.048638230053882195,More
Conditions Handsome and Unhandsome,experience,12,0.0077176960456499825,More,115.0,0.38081904870329686,Less,24.0,0.0007647837412615959,Less
Conditions Handsome and Unhandsome,devil,4,0.007861469769185536,More,9.0,0.0009151279590735096,More,1.0,0.418108221981467,More
Conditions Handsome and Unhandsome,humans,4,0.007861469769185536,More,10.0,0.10395664410056069,More,,,
Conditions Handsome and Unhandsome,hand,8,0.00831198941213287,More,51.0,0.03946899079743639,More,17.0,0.08119682066864992,Less
Conditions Handsome and Unhandsome,founding,7,0.012277233999630887,More,14.0,0.0807811321859678,More,,,
Conditions Handsome and Unhandsome,including,4,0.01318928827161982,More,37.0,4.0096248172923265e-07,More,53.0,4.790904116010737e-18,More
Conditions Handsome and Unhandsome,except,4,0.01318928827161982,More,72.0,5.08986122261168e-15,More,50.0,6.158028340696114e-11,More
Conditions Handsome and Unhandsome,degree,5,0.01447656522772715,More,17.0,0.14071175294481625,More,15.0,0.16624811664168845,More
Conditions Handsome and Unhandsome,check,3,0.015248270568412471,More,10.0,0.038504684252431226,More,1.0,0.4069057821753779,Less
Conditions Handsome and Unhandsome,connections,3,0.015248270568412471,More,8.0,0.3101525936660709,More,3.0,0.05995913672657024,Less
Conditions Handsome and Unhandsome,mouth,3,0.015248270568412471,More,20.0,0.002139817131570648,More,1.0,0.47490985649546713,Less
Conditions Handsome and Unhandsome,lewis,3,0.015248270568412471,More,12.0,0.0013250459097006036,More,17.0,7.021345228819036e-06,More
Conditions Handsome and Unhandsome,versa,3,0.015248270568412471,More,6.0,0.00505703149909036,More,6.0,0.040074493411301884,More
Conditions Handsome and Unhandsome,ed,3,0.015248270568412471,More,16.0,0.3722966907795936,More,208.0,1.4146295739848982e-40,More
Conditions Handsome and Unhandsome,portrayed,3,0.015248270568412471,More,5.0,0.19856644374192994,More,,,
Conditions Handsome and Unhandsome,assume,7,0.015795361208922307,More,44.0,0.006568928129451426,More,14.0,0.4227141577401724,More
Conditions Handsome and Unhandsome,though,7,0.015795361208922307,More,192.0,4.31638265614942e-25,More,111.0,8.62410330814799e-17,More
Conditions Handsome and Unhandsome,justice,31,0.016277328778149542,More,57.0,0.03947943105804753,More,7.0,0.005134508786624029,Less
Conditions Handsome and Unhandsome,also,14,0.01733220174470053,More,159.0,0.18573548883699748,More,118.0,0.44399249820082914,Less
Conditions Handsome and Unhandsome,responsibility,6,0.018224223435209116,More,22.0,0.37552206041136704,Less,,,
Conditions Handsome and Unhandsome,vice,4,0.020386300692208637,More,13.0,0.009432803981257294,More,6.0,0.3618059239047505,More
Conditions Handsome and Unhandsome,addition,4,0.020386300692208637,More,12.0,0.42126244098005083,More,11.0,0.028770742511965527,More
Conditions Handsome and Unhandsome,says,14,0.025286990448880085,More,120.0,0.38860771016913664,Less,54.0,0.176096973873247,More
Conditions Handsome and Unhandsome,bedrock,3,0.02713860873755386,More,3.0,0.3478955058818817,More,,,
Conditions Handsome and Unhandsome,modification,3,0.02713860873755386,More,6.0,0.08104052444905775,More,3.0,0.38627174328396224,More
Conditions Handsome and Unhandsome,pursuits,3,0.02713860873755386,More,15.0,0.038731304173007804,More,,,
Conditions Handsome and Unhandsome,usually,3,0.02713860873755386,More,10.0,0.053890085051486125,More,29.0,0.0002299764000996174,More
Conditions Handsome and Unhandsome,page,3,0.02713860873755386,More,23.0,0.015140001607660832,More,27.0,0.004763042745618117,More
Conditions Handsome and Unhandsome,reads,3,0.02713860873755386,More,7.0,0.36678958460233113,More,,,
Conditions Handsome and Unhandsome,played,3,0.02713860873755386,More,31.0,0.0006055318685511527,More,0.0,0.033903442155360286,Less
